subject_id,session_number,run_number,trial_number,inner_trial_number,timestamp_seconds,cursor_pos_x,cursor_pos_y,target_label,target_pos_x,target_pos_y,arm_prediction_label
S05,0,1,1,1,0.0,0,0,1,0.0,432.0,0
S05,0,1,1,1,0.125,0,0,1,0.0,432.0,0
S05,0,1,1,1,0.25,0,0,1,0.0,432.0,0
S05,0,1,1,1,0.375,0,0,1,0.0,432.0,0
S05,0,1,1,1,0.5,-9,15,1,0.0,432.0,0
S05,0,1,1,1,0.625,-13,67,1,0.0,432.0,1
S05,0,1,1,1,0.75,-13,100,1,0.0,432.0,1
S05,0,1,1,1,0.875,-15,140,1,0.0,432.0,1
S05,0,1,1,1,1.0,-14,171,1,0.0,432.0,1
S05,0,1,1,1,1.125,-9,198,1,0.0,432.0,1
S05,0,1,1,1,1.25,0,225,1,0.0,432.0,1
S05,0,1,1,1,1.375,3,253,1,0.0,432.0,1
S05,0,1,1,1,1.5,7,276,1,0.0,432.0,1
S05,0,1,1,2,0.0,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,0,1,1,2,0.125,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,0,1,1,2,0.25,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,0,1,1,2,0.375,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,0,1,1,2,0.5,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,0,1,1,2,0.625,-13,-11,6,-305.4701294725885,-305.4701294725885,6
S05,0,1,1,2,0.75,-16,-32,6,-305.4701294725885,-305.4701294725885,6
S05,0,1,1,2,0.875,-11,-39,6,-305.4701294725885,-305.4701294725885,5
S05,0,1,1,2,1.0,-8,-36,6,-305.4701294725885,-305.4701294725885,5
S05,0,1,1,2,1.125,-18,-12,6,-305.4701294725885,-305.4701294725885,6
S05,0,1,1,2,1.25,-35,-15,6,-305.4701294725885,-305.4701294725885,6
S05,0,1,1,2,1.375,-55,-30,6,-305.4701294725885,-305.4701294725885,6
S05,0,1,1,2,1.5,-61,-37,6,-305.4701294725885,-305.4701294725885,6
S05,0,1,1,3,0.0,0,0,4,305.4701294725885,-305.4701294725885,0
S05,0,1,1,3,0.125,0,0,4,305.4701294725885,-305.4701294725885,0
S05,0,1,1,3,0.25,0,0,4,305.4701294725885,-305.4701294725885,0
S05,0,1,1,3,0.375,0,0,4,305.4701294725885,-305.4701294725885,0
S05,0,1,1,3,0.5,0,0,4,305.4701294725885,-305.4701294725885,0
S05,0,1,1,3,0.625,16,2,4,305.4701294725885,-305.4701294725885,3
S05,0,1,1,3,0.75,38,12,4,305.4701294725885,-305.4701294725885,3
S05,0,1,1,3,0.875,62,11,4,305.4701294725885,-305.4701294725885,3
S05,0,1,1,3,1.0,96,9,4,305.4701294725885,-305.4701294725885,3
S05,0,1,1,3,1.125,138,-2,4,305.4701294725885,-305.4701294725885,3
S05,0,1,1,3,1.25,162,-7,4,305.4701294725885,-305.4701294725885,3
S05,0,1,1,3,1.375,161,-38,4,305.4701294725885,-305.4701294725885,3
S05,0,1,1,3,1.5,160,-50,4,305.4701294725885,-305.4701294725885,3
S05,0,1,1,4,0.0,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,0,1,1,4,0.125,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,0,1,1,4,0.25,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,0,1,1,4,0.375,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,0,1,1,4,0.5,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,0,1,1,4,0.625,-10,-9,6,-305.4701294725885,-305.4701294725885,6
S05,0,1,1,4,0.75,-18,-42,6,-305.4701294725885,-305.4701294725885,6
S05,0,1,1,4,0.875,-29,-64,6,-305.4701294725885,-305.4701294725885,6
S05,0,1,1,4,1.0,-44,-87,6,-305.4701294725885,-305.4701294725885,6
S05,0,1,1,4,1.125,-45,-108,6,-305.4701294725885,-305.4701294725885,5
S05,0,1,1,4,1.25,-52,-133,6,-305.4701294725885,-305.4701294725885,5
S05,0,1,1,4,1.375,-53,-151,6,-305.4701294725885,-305.4701294725885,5
S05,0,1,1,4,1.5,-52,-161,6,-305.4701294725885,-305.4701294725885,5
S05,0,1,1,5,0.0,0,0,2,305.4701294725885,305.4701294725885,0
S05,0,1,1,5,0.125,0,0,2,305.4701294725885,305.4701294725885,0
S05,0,1,1,5,0.25,0,0,2,305.4701294725885,305.4701294725885,0
S05,0,1,1,5,0.375,0,0,2,305.4701294725885,305.4701294725885,0
S05,0,1,1,5,0.5,0,0,2,305.4701294725885,305.4701294725885,0
S05,0,1,1,5,0.625,20,19,2,305.4701294725885,305.4701294725885,2
S05,0,1,1,5,0.75,44,45,2,305.4701294725885,305.4701294725885,2
S05,0,1,1,5,0.875,66,66,2,305.4701294725885,305.4701294725885,2
S05,0,1,1,5,1.0,86,79,2,305.4701294725885,305.4701294725885,2
S05,0,1,1,5,1.125,117,106,2,305.4701294725885,305.4701294725885,2
S05,0,1,1,5,1.25,124,115,2,305.4701294725885,305.4701294725885,2
S05,0,1,1,5,1.375,126,122,2,305.4701294725885,305.4701294725885,2
S05,0,1,1,5,1.5,124,117,2,305.4701294725885,305.4701294725885,2
S05,0,1,1,6,0.0,0,0,5,0.0,-432.0,0
S05,0,1,1,6,0.125,0,0,5,0.0,-432.0,0
S05,0,1,1,6,0.25,0,0,5,0.0,-432.0,0
S05,0,1,1,6,0.375,0,0,5,0.0,-432.0,0
S05,0,1,1,6,0.5,0,0,5,0.0,-432.0,0
S05,0,1,1,6,0.625,-17,-18,5,0.0,-432.0,6
S05,0,1,1,6,0.75,-30,-39,5,0.0,-432.0,6
S05,0,1,1,6,0.875,-39,-62,5,0.0,-432.0,6
S05,0,1,1,6,1.0,-47,-84,5,0.0,-432.0,6
S05,0,1,1,6,1.125,-49,-113,5,0.0,-432.0,6
S05,0,1,1,6,1.25,-52,-127,5,0.0,-432.0,5
S05,0,1,1,6,1.375,-49,-143,5,0.0,-432.0,5
S05,0,1,1,6,1.5,-45,-154,5,0.0,-432.0,5
S05,0,1,1,7,0.0,0,0,5,0.0,-432.0,0
S05,0,1,1,7,0.125,0,0,5,0.0,-432.0,0
S05,0,1,1,7,0.25,0,0,5,0.0,-432.0,0
S05,0,1,1,7,0.375,0,0,5,0.0,-432.0,0
S05,0,1,1,7,0.5,0,0,5,0.0,-432.0,0
S05,0,1,1,7,0.625,-4,-38,5,0.0,-432.0,5
S05,0,1,1,7,0.75,-6,-70,5,0.0,-432.0,5
S05,0,1,1,7,0.875,-9,-108,5,0.0,-432.0,5
S05,0,1,1,7,1.0,-13,-137,5,0.0,-432.0,5
S05,0,1,1,7,1.125,-21,-179,5,0.0,-432.0,5
S05,0,1,1,7,1.25,-24,-207,5,0.0,-432.0,5
S05,0,1,1,7,1.375,-18,-211,5,0.0,-432.0,5
S05,0,1,1,7,1.5,-14,-216,5,0.0,-432.0,5
S05,0,1,1,8,0.0,0,0,2,305.4701294725885,305.4701294725885,0
S05,0,1,1,8,0.125,0,0,2,305.4701294725885,305.4701294725885,0
S05,0,1,1,8,0.25,0,0,2,305.4701294725885,305.4701294725885,0
S05,0,1,1,8,0.375,0,0,2,305.4701294725885,305.4701294725885,0
S05,0,1,1,8,0.5,2,6,2,305.4701294725885,305.4701294725885,1
S05,0,1,1,8,0.625,26,24,2,305.4701294725885,305.4701294725885,2
S05,0,1,1,8,0.75,38,45,2,305.4701294725885,305.4701294725885,2
S05,0,1,1,8,0.875,54,70,2,305.4701294725885,305.4701294725885,2
S05,0,1,1,8,1.0,55,119,2,305.4701294725885,305.4701294725885,2
S05,0,1,1,8,1.125,58,150,2,305.4701294725885,305.4701294725885,1
S05,0,1,1,8,1.25,56,179,2,305.4701294725885,305.4701294725885,1
S05,0,1,1,8,1.375,52,222,2,305.4701294725885,305.4701294725885,1
S05,0,1,1,8,1.5,53,233,2,305.4701294725885,305.4701294725885,1
S05,0,1,1,9,0.0,0,0,1,0.0,432.0,0
S05,0,1,1,9,0.125,0,0,1,0.0,432.0,0
S05,0,1,1,9,0.25,0,0,1,0.0,432.0,0
S05,0,1,1,9,0.375,0,0,1,0.0,432.0,0
S05,0,1,1,9,0.5,0,0,1,0.0,432.0,0
S05,0,1,1,9,0.625,-11,18,1,0.0,432.0,0
S05,0,1,1,9,0.75,-15,40,1,0.0,432.0,1
S05,0,1,1,9,0.875,-14,62,1,0.0,432.0,1
S05,0,1,1,9,1.0,-15,82,1,0.0,432.0,1
S05,0,1,1,9,1.125,-12,104,1,0.0,432.0,1
S05,0,1,1,9,1.25,-17,117,1,0.0,432.0,1
S05,0,1,1,9,1.375,-30,135,1,0.0,432.0,1
S05,0,1,1,9,1.5,-36,150,1,0.0,432.0,1
S05,0,1,1,10,0.0,0,0,1,0.0,432.0,0
S05,0,1,1,10,0.125,0,0,1,0.0,432.0,0
S05,0,1,1,10,0.25,0,0,1,0.0,432.0,0
S05,0,1,1,10,0.375,0,0,1,0.0,432.0,0
S05,0,1,1,10,0.5,-9,-2,1,0.0,432.0,7
S05,0,1,1,10,0.625,-16,2,1,0.0,432.0,7
S05,0,1,1,10,0.75,-16,2,1,0.0,432.0,7
S05,0,1,1,10,0.875,-16,26,1,0.0,432.0,0
S05,0,1,1,10,1.0,-16,61,1,0.0,432.0,1
