subject_id,session_number,run_number,trial_number,inner_trial_number,timestamp_seconds,cursor_pos_x,cursor_pos_y,target_label,target_pos_x,target_pos_y,arm_prediction_label
S04,0,1,1,1,0.0,0,0,6,-305.4701294725885,-305.4701294725885,0
S04,0,1,1,1,0.125,0,0,6,-305.4701294725885,-305.4701294725885,0
S04,0,1,1,1,0.25,0,0,6,-305.4701294725885,-305.4701294725885,0
S04,0,1,1,1,0.375,0,0,6,-305.4701294725885,-305.4701294725885,0
S04,0,1,1,1,0.5,17,-22,6,-305.4701294725885,-305.4701294725885,4
S04,0,1,1,1,0.625,36,-38,6,-305.4701294725885,-305.4701294725885,4
S04,0,1,1,1,0.75,54,-41,6,-305.4701294725885,-305.4701294725885,4
S04,0,1,1,1,0.875,78,-44,6,-305.4701294725885,-305.4701294725885,4
S04,0,1,1,1,1.0,105,-46,6,-305.4701294725885,-305.4701294725885,4
S04,0,1,1,1,1.125,103,-50,6,-305.4701294725885,-305.4701294725885,4
S04,0,1,1,1,1.25,67,-63,6,-305.4701294725885,-305.4701294725885,4
S04,0,1,1,1,1.375,62,-72,6,-305.4701294725885,-305.4701294725885,4
S04,0,1,1,1,1.5,58,-76,6,-305.4701294725885,-305.4701294725885,4
S04,0,1,1,2,0.0,0,0,2,305.4701294725885,305.4701294725885,0
S04,0,1,1,2,0.125,0,0,2,305.4701294725885,305.4701294725885,0
S04,0,1,1,2,0.25,0,0,2,305.4701294725885,305.4701294725885,0
S04,0,1,1,2,0.375,0,0,2,305.4701294725885,305.4701294725885,0
S04,0,1,1,2,0.5,0,0,2,305.4701294725885,305.4701294725885,0
S04,0,1,1,2,0.625,30,19,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,2,0.75,55,28,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,2,0.875,89,43,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,2,1.0,115,55,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,2,1.125,148,73,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,2,1.25,162,100,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,2,1.375,175,125,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,2,1.5,181,136,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,3,0.0,0,0,3,432.0,0.0,0
