subject_id,session_number,run_number,trial_number,inner_trial_number,timestamp_seconds,cursor_pos_x,cursor_pos_y,target_label,target_pos_x,target_pos_y,arm_prediction_label
S04,0,1,1,1,0.0,0,0,2,305.4701294725885,305.4701294725885,0
S04,0,1,1,1,0.125,0,0,2,305.4701294725885,305.4701294725885,0
S04,0,1,1,1,0.25,0,0,2,305.4701294725885,305.4701294725885,0
S04,0,1,1,1,0.375,0,0,2,305.4701294725885,305.4701294725885,0
S04,0,1,1,1,0.5,3,19,2,305.4701294725885,305.4701294725885,1
S04,0,1,1,1,0.625,19,35,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,1,0.75,36,54,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,1,0.875,52,71,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,1,1.0,92,98,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,1,1.125,110,113,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,1,1.25,125,134,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,1,1.375,127,146,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,1,1.5,150,158,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,1,1.625,189,174,2,305.4701294725885,305.4701294725885,2
S04,0,1,1,2,0.0,0,0,2,305.4701294725885,305.4701294725885,0
S04,0,1,1,2,0.125,0,0,2,305.4701294725885,305.4701294725885,0
S04,0,1,1,2,0.25,0,0,2,305.4701294725885,305.4701294725885,0
S04,0,1,1,2,0.375,0,0,2,305.4701294725885,305.4701294725885,0
S04,0,1,1,2,0.5,1,27,2,305.4701294725885,305.4701294725885,1
S04,0,1,1,2,0.625,12,43,2,305.4701294725885,305.4701294725885,1
S04,0,1,1,2,0.75,15,59,2,305.4701294725885,305.4701294725885,1
S04,0,1,1,2,0.875,13,74,2,305.4701294725885,305.4701294725885,1
S04,0,1,1,2,1.0,11,115,2,305.4701294725885,305.4701294725885,1
S04,0,1,1,2,1.125,18,135,2,305.4701294725885,305.4701294725885,1
S04,0,1,1,2,1.25,25,179,2,305.4701294725885,305.4701294725885,1
S04,0,1,1,2,1.375,35,187,2,305.4701294725885,305.4701294725885,1
S04,0,1,1,2,1.5,53,192,2,305.4701294725885,305.4701294725885,1
S04,0,1,1,3,0.0,0,0,7,-432.0,0.0,0
S04,0,1,1,3,0.125,0,0,7,-432.0,0.0,0
S04,0,1,1,3,0.25,0,0,7,-432.0,0.0,0
S04,0,1,1,3,0.375,0,0,7,-432.0,0.0,0
S04,0,1,1,3,0.5,0,0,7,-432.0,0.0,0
S04,0,1,1,3,0.625,-19,-13,7,-432.0,0.0,6
S04,0,1,1,3,0.75,-32,-33,7,-432.0,0.0,6
S04,0,1,1,3,0.875,-43,-44,7,-432.0,0.0,6
S04,0,1,1,3,1.0,-72,-51,7,-432.0,0.0,6
S04,0,1,1,3,1.125,-102,-50,7,-432.0,0.0,6
S04,0,1,1,3,1.25,-124,-54,7,-432.0,0.0,6
S04,0,1,1,3,1.375,-151,-59,7,-432.0,0.0,7
S04,0,1,1,3,1.5,-156,-62,7,-432.0,0.0,7
S04,0,1,1,4,0.0,0,0,0,-305.4701294725885,305.4701294725885,0
S04,0,1,1,4,0.125,0,0,0,-305.4701294725885,305.4701294725885,0
S04,0,1,1,4,0.25,0,0,0,-305.4701294725885,305.4701294725885,0
S04,0,1,1,4,0.375,0,0,0,-305.4701294725885,305.4701294725885,0
S04,0,1,1,4,0.5,0,0,0,-305.4701294725885,305.4701294725885,0
S04,0,1,1,4,0.625,-2,-1,0,-305.4701294725885,305.4701294725885,7
S04,0,1,1,4,0.75,6,3,0,-305.4701294725885,305.4701294725885,2
S04,0,1,1,4,0.875,20,15,0,-305.4701294725885,305.4701294725885,2
S04,0,1,1,4,1.0,24,17,0,-305.4701294725885,305.4701294725885,2
S04,0,1,1,4,1.125,51,7,0,-305.4701294725885,305.4701294725885,3
S04,0,1,1,4,1.25,79,8,0,-305.4701294725885,305.4701294725885,3
S04,0,1,1,4,1.375,96,10,0,-305.4701294725885,305.4701294725885,3
S04,0,1,1,4,1.5,101,8,0,-305.4701294725885,305.4701294725885,3
S04,0,1,1,5,0.0,0,0,1,0.0,432.0,0
S04,0,1,1,5,0.125,0,0,1,0.0,432.0,0
S04,0,1,1,5,0.25,0,0,1,0.0,432.0,0
S04,0,1,1,5,0.375,0,0,1,0.0,432.0,0
S04,0,1,1,5,0.5,0,0,1,0.0,432.0,0
S04,0,1,1,5,0.625,11,21,1,0.0,432.0,2
S04,0,1,1,5,0.75,28,40,1,0.0,432.0,2
S04,0,1,1,5,0.875,34,70,1,0.0,432.0,2
S04,0,1,1,5,1.0,43,94,1,0.0,432.0,2
