subject_id,session_number,run_number,trial_number,inner_trial_number,timestamp_seconds,cursor_pos_x,cursor_pos_y,target_label,target_pos_x,target_pos_y,arm_prediction_label
S05,3,1,1,1,0.0,0,0,7,-432.0,0.0,0
S05,3,1,1,1,0.125,0,0,7,-432.0,0.0,0
S05,3,1,1,1,0.25,0,0,7,-432.0,0.0,0
S05,3,1,1,1,0.375,0,0,7,-432.0,0.0,0
S05,3,1,1,1,0.5,0,0,7,-432.0,0.0,0
S05,3,1,1,1,0.625,0,0,7,-432.0,0.0,0
S05,3,1,1,1,0.75,0,0,7,-432.0,0.0,0
S05,3,1,1,1,0.875,0,0,7,-432.0,0.0,0
S05,3,1,1,1,1.0,0,0,7,-432.0,0.0,0
S05,3,1,1,1,1.125,-4,17,7,-432.0,0.0,1
S05,3,1,1,1,1.25,-5,23,7,-432.0,0.0,1
S05,3,1,1,1,1.375,-5,27,7,-432.0,0.0,1
S05,3,1,1,1,1.5,-6,28,7,-432.0,0.0,1
S05,3,1,1,1,1.625,-11,28,7,-432.0,0.0,1
S05,3,1,1,1,1.75,-22,17,7,-432.0,0.0,0
S05,3,1,1,1,1.875,-29,7,7,-432.0,0.0,7
S05,3,1,1,1,2.0,-34,-2,7,-432.0,0.0,7
S05,3,1,1,2,0.0,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,2,0.125,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,2,0.25,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,2,0.375,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,2,0.5,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,2,0.625,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,2,0.75,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,2,0.875,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,2,1.0,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,2,1.125,19,-11,4,305.4701294725885,-305.4701294725885,4
S05,3,1,1,2,1.25,38,-22,4,305.4701294725885,-305.4701294725885,4
S05,3,1,1,2,1.375,73,-39,4,305.4701294725885,-305.4701294725885,4
S05,3,1,1,2,1.5,94,-49,4,305.4701294725885,-305.4701294725885,4
S05,3,1,1,2,1.625,118,-62,4,305.4701294725885,-305.4701294725885,4
S05,3,1,1,2,1.75,137,-73,4,305.4701294725885,-305.4701294725885,4
S05,3,1,1,2,1.875,152,-88,4,305.4701294725885,-305.4701294725885,4
S05,3,1,1,2,2.0,163,-116,4,305.4701294725885,-305.4701294725885,4
S05,3,1,1,3,0.0,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,3,0.125,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,3,0.25,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,3,0.375,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,3,0.5,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,3,0.625,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,3,0.75,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,3,0.875,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,3,1.0,0,0,4,305.4701294725885,-305.4701294725885,0
S05,3,1,1,3,1.125,19,-5,4,305.4701294725885,-305.4701294725885,3
S05,3,1,1,3,1.25,39,-15,4,305.4701294725885,-305.4701294725885,3
S05,3,1,1,3,1.375,50,-28,4,305.4701294725885,-305.4701294725885,4
S05,3,1,1,3,1.5,70,-50,4,305.4701294725885,-305.4701294725885,4
S05,3,1,1,3,1.625,87,-62,4,305.4701294725885,-305.4701294725885,4
S05,3,1,1,3,1.75,98,-74,4,305.4701294725885,-305.4701294725885,4
S05,3,1,1,3,1.875,107,-91,4,305.4701294725885,-305.4701294725885,4
S05,3,1,1,3,2.0,116,-109,4,305.4701294725885,-305.4701294725885,4
S05,3,1,1,4,0.0,0,0,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,4,0.125,0,0,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,4,0.25,0,0,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,4,0.375,0,0,0,-305.4701294725885,305.4701294725885,0
