subject_id,session_number,run_number,trial_number,inner_trial_number,timestamp_seconds,cursor_pos_x,cursor_pos_y,target_label,target_pos_x,target_pos_y,arm_prediction_label
S05,3,1,1,1,0.0,0,0,3,432.0,0.0,0
S05,3,1,1,1,0.125,0,0,3,432.0,0.0,0
S05,3,1,1,1,0.25,0,0,3,432.0,0.0,0
S05,3,1,1,1,0.375,0,0,3,432.0,0.0,0
S05,3,1,1,1,0.5,15,-8,3,432.0,0.0,4
S05,3,1,1,1,0.625,38,-19,3,432.0,0.0,4
S05,3,1,1,1,0.75,63,-27,3,432.0,0.0,4
S05,3,1,1,1,0.875,112,-36,3,432.0,0.0,3
S05,3,1,1,1,1.0,141,-38,3,432.0,0.0,3
S05,3,1,1,1,1.125,176,-43,3,432.0,0.0,3
S05,3,1,1,1,1.25,197,-52,3,432.0,0.0,3
S05,3,1,1,1,1.375,203,-67,3,432.0,0.0,3
S05,3,1,1,1,1.5,210,-61,3,432.0,0.0,3
S05,3,1,1,2,0.0,0,0,7,-432.0,0.0,0
S05,3,1,1,2,0.125,0,0,7,-432.0,0.0,0
S05,3,1,1,2,0.25,0,0,7,-432.0,0.0,0
S05,3,1,1,2,0.375,0,0,7,-432.0,0.0,0
S05,3,1,1,2,0.5,-19,-6,7,-432.0,0.0,7
S05,3,1,1,2,0.625,-41,-12,7,-432.0,0.0,7
S05,3,1,1,2,0.75,-61,-20,7,-432.0,0.0,7
S05,3,1,1,2,0.875,-100,-21,7,-432.0,0.0,7
S05,3,1,1,2,1.0,-149,-19,7,-432.0,0.0,7
S05,3,1,1,2,1.125,-188,-17,7,-432.0,0.0,7
S05,3,1,1,2,1.25,-223,-18,7,-432.0,0.0,7
S05,3,1,1,2,1.375,-242,-19,7,-432.0,0.0,7
S05,3,1,1,2,1.5,-268,-19,7,-432.0,0.0,7
S05,3,1,1,3,0.0,0,0,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,3,0.125,0,0,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,3,0.25,0,0,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,3,0.375,0,0,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,3,0.5,0,0,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,3,0.625,-15,24,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,3,0.75,-28,39,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,3,0.875,-37,66,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,3,1.0,-22,87,0,-305.4701294725885,305.4701294725885,1
S05,3,1,1,3,1.125,-18,87,0,-305.4701294725885,305.4701294725885,1
S05,3,1,1,3,1.25,-17,90,0,-305.4701294725885,305.4701294725885,1
S05,3,1,1,3,1.375,-24,106,0,-305.4701294725885,305.4701294725885,1
S05,3,1,1,3,1.5,-35,110,0,-305.4701294725885,305.4701294725885,1
S05,3,1,1,3,1.625,-41,109,0,-305.4701294725885,305.4701294725885,1
S05,3,1,1,4,0.0,0,0,5,0.0,-432.0,0
S05,3,1,1,4,0.125,0,0,5,0.0,-432.0,0
S05,3,1,1,4,0.25,0,0,5,0.0,-432.0,0
S05,3,1,1,4,0.375,0,0,5,0.0,-432.0,0
S05,3,1,1,4,0.5,27,-11,5,0.0,-432.0,3
S05,3,1,1,4,0.625,44,-27,5,0.0,-432.0,4
S05,3,1,1,4,0.75,46,-62,5,0.0,-432.0,4
S05,3,1,1,4,0.875,46,-109,5,0.0,-432.0,4
S05,3,1,1,4,1.0,45,-141,5,0.0,-432.0,5
S05,3,1,1,4,1.125,47,-188,5,0.0,-432.0,5
S05,3,1,1,4,1.25,50,-216,5,0.0,-432.0,5
S05,3,1,1,4,1.375,49,-239,5,0.0,-432.0,5
S05,3,1,1,4,1.5,25,-241,5,0.0,-432.0,5
S05,3,1,1,5,0.0,0,0,2,305.4701294725885,305.4701294725885,0
S05,3,1,1,5,0.125,0,0,2,305.4701294725885,305.4701294725885,0
S05,3,1,1,5,0.25,0,0,2,305.4701294725885,305.4701294725885,0
S05,3,1,1,5,0.375,0,0,2,305.4701294725885,305.4701294725885,0
S05,3,1,1,5,0.5,-4,-1,2,305.4701294725885,305.4701294725885,7
S05,3,1,1,5,0.625,4,-4,2,305.4701294725885,305.4701294725885,4
S05,3,1,1,5,0.75,14,-2,2,305.4701294725885,305.4701294725885,3
S05,3,1,1,5,0.875,27,3,2,305.4701294725885,305.4701294725885,3
S05,3,1,1,5,1.0,44,25,2,305.4701294725885,305.4701294725885,2
S05,3,1,1,5,1.125,63,33,2,305.4701294725885,305.4701294725885,2
S05,3,1,1,5,1.25,75,45,2,305.4701294725885,305.4701294725885,2
S05,3,1,1,5,1.375,93,43,2,305.4701294725885,305.4701294725885,2
S05,3,1,1,5,1.5,120,37,2,305.4701294725885,305.4701294725885,2
S05,3,1,1,6,0.0,0,0,5,0.0,-432.0,0
S05,3,1,1,6,0.125,0,0,5,0.0,-432.0,0
S05,3,1,1,6,0.25,0,0,5,0.0,-432.0,0
S05,3,1,1,6,0.375,0,0,5,0.0,-432.0,0
S05,3,1,1,6,0.5,-12,-5,5,0.0,-432.0,7
S05,3,1,1,6,0.625,-25,-23,5,0.0,-432.0,6
S05,3,1,1,6,0.75,-46,-44,5,0.0,-432.0,6
S05,3,1,1,6,0.875,-58,-65,5,0.0,-432.0,6
S05,3,1,1,6,1.0,-79,-102,5,0.0,-432.0,6
S05,3,1,1,6,1.125,-88,-125,5,0.0,-432.0,6
S05,3,1,1,6,1.25,-94,-153,5,0.0,-432.0,6
S05,3,1,1,6,1.375,-98,-190,5,0.0,-432.0,6
S05,3,1,1,6,1.5,-104,-218,5,0.0,-432.0,6
S05,3,1,1,6,1.625,-96,-241,5,0.0,-432.0,6
S05,3,1,1,7,0.0,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,3,1,1,7,0.125,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,3,1,1,7,0.25,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,3,1,1,7,0.375,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,3,1,1,7,0.5,-29,-9,6,-305.4701294725885,-305.4701294725885,7
S05,3,1,1,7,0.625,-59,-18,6,-305.4701294725885,-305.4701294725885,7
S05,3,1,1,7,0.75,-83,-24,6,-305.4701294725885,-305.4701294725885,7
S05,3,1,1,7,0.875,-117,-30,6,-305.4701294725885,-305.4701294725885,7
S05,3,1,1,7,1.0,-163,-38,6,-305.4701294725885,-305.4701294725885,7
S05,3,1,1,7,1.125,-177,-57,6,-305.4701294725885,-305.4701294725885,7
S05,3,1,1,7,1.25,-169,-78,6,-305.4701294725885,-305.4701294725885,6
S05,3,1,1,7,1.375,-157,-97,6,-305.4701294725885,-305.4701294725885,6
S05,3,1,1,7,1.5,-153,-118,6,-305.4701294725885,-305.4701294725885,6
S05,3,1,1,7,1.625,-157,-131,6,-305.4701294725885,-305.4701294725885,6
S05,3,1,1,8,0.0,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,3,1,1,8,0.125,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,3,1,1,8,0.25,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,3,1,1,8,0.375,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,3,1,1,8,0.5,-21,-10,6,-305.4701294725885,-305.4701294725885,6
S05,3,1,1,8,0.625,-26,-38,6,-305.4701294725885,-305.4701294725885,6
S05,3,1,1,8,0.75,-38,-92,6,-305.4701294725885,-305.4701294725885,5
S05,3,1,1,8,0.875,-43,-121,6,-305.4701294725885,-305.4701294725885,5
S05,3,1,1,8,1.0,-44,-161,6,-305.4701294725885,-305.4701294725885,5
S05,3,1,1,8,1.125,-48,-190,6,-305.4701294725885,-305.4701294725885,5
S05,3,1,1,8,1.25,-53,-217,6,-305.4701294725885,-305.4701294725885,5
S05,3,1,1,8,1.375,-65,-262,6,-305.4701294725885,-305.4701294725885,5
S05,3,1,1,8,1.5,-72,-280,6,-305.4701294725885,-305.4701294725885,5
S05,3,1,1,9,0.0,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,3,1,1,9,0.125,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,3,1,1,9,0.25,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,3,1,1,9,0.375,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,3,1,1,9,0.5,-4,-15,6,-305.4701294725885,-305.4701294725885,5
S05,3,1,1,9,0.625,-24,-20,6,-305.4701294725885,-305.4701294725885,6
S05,3,1,1,9,0.75,-47,-37,6,-305.4701294725885,-305.4701294725885,6
S05,3,1,1,9,0.875,-55,-58,6,-305.4701294725885,-305.4701294725885,6
S05,3,1,1,9,1.0,-61,-82,6,-305.4701294725885,-305.4701294725885,6
S05,3,1,1,9,1.125,-67,-118,6,-305.4701294725885,-305.4701294725885,6
S05,3,1,1,9,1.25,-70,-156,6,-305.4701294725885,-305.4701294725885,6
S05,3,1,1,9,1.375,-75,-201,6,-305.4701294725885,-305.4701294725885,5
S05,3,1,1,9,1.5,-85,-225,6,-305.4701294725885,-305.4701294725885,5
S05,3,1,1,10,0.0,0,0,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,10,0.125,0,0,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,10,0.25,0,0,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,10,0.375,0,0,0,-305.4701294725885,305.4701294725885,0
S05,3,1,1,10,0.5,-14,-6,0,-305.4701294725885,305.4701294725885,6
S05,3,1,1,10,0.625,-47,-19,0,-305.4701294725885,305.4701294725885,7
S05,3,1,1,10,0.75,-57,-29,0,-305.4701294725885,305.4701294725885,6
S05,3,1,1,10,0.875,-71,-33,0,-305.4701294725885,305.4701294725885,6
S05,3,1,1,10,1.0,-78,-27,0,-305.4701294725885,305.4701294725885,7
