subject_id,session_number,run_number,trial_number,inner_trial_number,timestamp_seconds,cursor_pos_x,cursor_pos_y,target_label,target_pos_x,target_pos_y,arm_prediction_label
S05,4,1,1,1,0.0,0,0,5,0.0,-432.0,0
S05,4,1,1,1,0.125,0,0,5,0.0,-432.0,0
S05,4,1,1,1,0.25,0,0,5,0.0,-432.0,0
S05,4,1,1,1,0.375,0,0,5,0.0,-432.0,0
S05,4,1,1,1,0.5,5,-11,5,0.0,-432.0,4
S05,4,1,1,1,0.625,27,-47,5,0.0,-432.0,4
S05,4,1,1,1,0.75,27,-71,5,0.0,-432.0,5
S05,4,1,1,1,0.875,28,-104,5,0.0,-432.0,5
S05,4,1,1,1,1.0,33,-144,5,0.0,-432.0,5
S05,4,1,1,1,1.125,35,-174,5,0.0,-432.0,5
S05,4,1,1,1,1.25,44,-227,5,0.0,-432.0,5
S05,4,1,1,1,1.375,48,-240,5,0.0,-432.0,5
S05,4,1,1,1,1.5,56,-244,5,0.0,-432.0,5
S05,4,1,1,2,0.0,0,0,7,-432.0,0.0,0
S05,4,1,1,2,0.125,0,0,7,-432.0,0.0,0
S05,4,1,1,2,0.25,0,0,7,-432.0,0.0,0
S05,4,1,1,2,0.375,0,0,7,-432.0,0.0,0
S05,4,1,1,2,0.5,3,27,7,-432.0,0.0,1
S05,4,1,1,2,0.625,-6,45,7,-432.0,0.0,1
S05,4,1,1,2,0.75,-17,61,7,-432.0,0.0,1
S05,4,1,1,2,0.875,-52,76,7,-432.0,0.0,0
S05,4,1,1,2,1.0,-85,84,7,-432.0,0.0,0
S05,4,1,1,2,1.125,-126,93,7,-432.0,0.0,0
S05,4,1,1,2,1.25,-175,94,7,-432.0,0.0,0
S05,4,1,1,2,1.375,-205,96,7,-432.0,0.0,0
S05,4,1,1,2,1.5,-215,104,7,-432.0,0.0,0
S05,4,1,1,3,0.0,0,0,3,432.0,0.0,0
S05,4,1,1,3,0.125,0,0,3,432.0,0.0,0
S05,4,1,1,3,0.25,0,0,3,432.0,0.0,0
S05,4,1,1,3,0.375,0,0,3,432.0,0.0,0
S05,4,1,1,3,0.5,0,0,3,432.0,0.0,0
S05,4,1,1,3,0.625,26,-4,3,432.0,0.0,3
S05,4,1,1,3,0.75,51,-8,3,432.0,0.0,3
S05,4,1,1,3,0.875,93,-3,3,432.0,0.0,3
S05,4,1,1,3,1.0,126,-3,3,432.0,0.0,3
S05,4,1,1,3,1.125,171,-5,3,432.0,0.0,3
S05,4,1,1,3,1.25,204,-5,3,432.0,0.0,3
S05,4,1,1,3,1.375,224,-5,3,432.0,0.0,3
S05,4,1,1,3,1.5,217,-4,3,432.0,0.0,3
S05,4,1,1,4,0.0,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,4,1,1,4,0.125,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,4,1,1,4,0.25,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,4,1,1,4,0.375,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,4,1,1,4,0.5,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,4,1,1,4,0.625,-32,-9,6,-305.4701294725885,-305.4701294725885,7
S05,4,1,1,4,0.75,-54,-23,6,-305.4701294725885,-305.4701294725885,6
S05,4,1,1,4,0.875,-85,-28,6,-305.4701294725885,-305.4701294725885,7
S05,4,1,1,4,1.0,-130,-27,6,-305.4701294725885,-305.4701294725885,7
S05,4,1,1,4,1.125,-160,-31,6,-305.4701294725885,-305.4701294725885,7
S05,4,1,1,4,1.25,-196,-37,6,-305.4701294725885,-305.4701294725885,7
S05,4,1,1,4,1.375,-226,-46,6,-305.4701294725885,-305.4701294725885,7
S05,4,1,1,4,1.5,-236,-53,6,-305.4701294725885,-305.4701294725885,7
S05,4,1,1,5,0.0,0,0,2,305.4701294725885,305.4701294725885,0
S05,4,1,1,5,0.125,0,0,2,305.4701294725885,305.4701294725885,0
S05,4,1,1,5,0.25,0,0,2,305.4701294725885,305.4701294725885,0
S05,4,1,1,5,0.375,0,0,2,305.4701294725885,305.4701294725885,0
S05,4,1,1,5,0.5,0,0,2,305.4701294725885,305.4701294725885,0
S05,4,1,1,5,0.625,18,12,2,305.4701294725885,305.4701294725885,2
S05,4,1,1,5,0.75,40,27,2,305.4701294725885,305.4701294725885,2
S05,4,1,1,5,0.875,64,44,2,305.4701294725885,305.4701294725885,2
S05,4,1,1,5,1.0,75,60,2,305.4701294725885,305.4701294725885,2
S05,4,1,1,5,1.125,98,92,2,305.4701294725885,305.4701294725885,2
S05,4,1,1,5,1.25,103,113,2,305.4701294725885,305.4701294725885,2
S05,4,1,1,5,1.375,115,126,2,305.4701294725885,305.4701294725885,2
S05,4,1,1,5,1.5,122,146,2,305.4701294725885,305.4701294725885,2
S05,4,1,1,6,0.0,0,0,0,-305.4701294725885,305.4701294725885,0
S05,4,1,1,6,0.125,0,0,0,-305.4701294725885,305.4701294725885,0
S05,4,1,1,6,0.25,0,0,0,-305.4701294725885,305.4701294725885,0
S05,4,1,1,6,0.375,0,0,0,-305.4701294725885,305.4701294725885,0
S05,4,1,1,6,0.5,0,0,0,-305.4701294725885,305.4701294725885,0
S05,4,1,1,6,0.625,-26,12,0,-305.4701294725885,305.4701294725885,0
S05,4,1,1,6,0.75,-48,18,0,-305.4701294725885,305.4701294725885,7
S05,4,1,1,6,0.875,-75,22,0,-305.4701294725885,305.4701294725885,7
S05,4,1,1,6,1.0,-101,24,0,-305.4701294725885,305.4701294725885,7
S05,4,1,1,6,1.125,-136,42,0,-305.4701294725885,305.4701294725885,7
S05,4,1,1,6,1.25,-159,53,0,-305.4701294725885,305.4701294725885,7
S05,4,1,1,6,1.375,-178,62,0,-305.4701294725885,305.4701294725885,7
S05,4,1,1,6,1.5,-193,67,0,-305.4701294725885,305.4701294725885,7
S05,4,1,1,7,0.0,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,4,1,1,7,0.125,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,4,1,1,7,0.25,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,4,1,1,7,0.375,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,4,1,1,7,0.5,0,0,6,-305.4701294725885,-305.4701294725885,0
S05,4,1,1,7,0.625,14,-36,6,-305.4701294725885,-305.4701294725885,4
S05,4,1,1,7,0.75,10,-55,6,-305.4701294725885,-305.4701294725885,5
S05,4,1,1,7,0.875,-1,-72,6,-305.4701294725885,-305.4701294725885,5
S05,4,1,1,7,1.0,-14,-100,6,-305.4701294725885,-305.4701294725885,5
S05,4,1,1,7,1.125,-27,-150,6,-305.4701294725885,-305.4701294725885,5
S05,4,1,1,7,1.25,-32,-176,6,-305.4701294725885,-305.4701294725885,5
S05,4,1,1,7,1.375,-43,-201,6,-305.4701294725885,-305.4701294725885,5
S05,4,1,1,7,1.5,-51,-213,6,-305.4701294725885,-305.4701294725885,5
S05,4,1,1,8,0.0,0,0,4,305.4701294725885,-305.4701294725885,0
S05,4,1,1,8,0.125,0,0,4,305.4701294725885,-305.4701294725885,0
S05,4,1,1,8,0.25,0,0,4,305.4701294725885,-305.4701294725885,0
S05,4,1,1,8,0.375,0,0,4,305.4701294725885,-305.4701294725885,0
S05,4,1,1,8,0.5,0,0,4,305.4701294725885,-305.4701294725885,0
S05,4,1,1,8,0.625,31,-1,4,305.4701294725885,-305.4701294725885,3
S05,4,1,1,8,0.75,47,-9,4,305.4701294725885,-305.4701294725885,3
S05,4,1,1,8,0.875,82,-23,4,305.4701294725885,-305.4701294725885,3
S05,4,1,1,8,1.0,104,-33,4,305.4701294725885,-305.4701294725885,3
